Provider,PotentialFraud,Inpatient_NumClaims,Inpatient_NumBeneficiaries,Inpatient_AvgClaimsPerBeneficiary,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_MinReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_NumUniquePhysicians,Inpatient_UniqueDiagnoses,Inpatient_UniqueProcedures,Inpatient_AvgLOS,Inpatient_TotalLOS,Inpatient_MaxLOS,Inpatient_AvgClaimDuration,Outpatient_NumClaims,Outpatient_NumBeneficiaries,Outpatient_AvgClaimsPerBeneficiary,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_MinReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_NumUniquePhysicians,Outpatient_UniqueDiagnoses,Outpatient_UniqueProcedures,Outpatient_AvgClaimDuration,Age_mean_Inp,Age_std_Inp,Age_min_Inp,Age_max_Inp,Gender_mean_Inp,ChronicConditionsCount_mean_Inp,ChronicConditionsCount_max_Inp,ChronicConditionsCount_sum_Inp,IsDeceased_sum_Inp,HasRenalDisease_sum_Inp,Age_mean_Out,Age_std_Out,Age_min_Out,Age_max_Out,Gender_mean_Out,ChronicConditionsCount_mean_Out,ChronicConditionsCount_max_Out,ChronicConditionsCount_sum_Out,IsDeceased_sum_Out,HasRenalDisease_sum_Out
PRV55513,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,1.0555555555555556,12550.0,330.2631578947368,626.4938335457415,3300.0,10.0,290.0,7.631578947368421,44.0,74.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.76821931625778,15.595432018679551,29.66735112936345,97.33333333333333,1.6842105263157894,17.31578947368421,22.0,658.0,0.0,10.0
PRV56572,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,1.0526315789473684,3890.0,194.5,267.07923129564693,1100.0,0.0,0.0,0.0,24.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2507871321013,10.219040089740611,44.082135523613964,85.83162217659138,1.65,18.15,21.0,363.0,0.0,1.0
PRV55869,No,8.0,8.0,1.0,42000.0,5250.0,1982.0624179302297,8000.0,3000.0,8544.0,1068.0,9.0,51.0,6.0,3.375,27.0,8.0,3.375,338.0,170.0,1.988235294117647,110590.0,327.18934911242604,815.6096368775492,9700.0,0.0,650.0,1.9230769230769231,74.0,541.0,0.0,1.5976331360946745,71.69952087611225,12.60188066386476,53.50034223134839,87.24982888432581,1.625,17.0,21.0,136.0,0.0,3.0,72.66605915539733,11.425769364110122,27.082819986310746,100.66803559206024,1.5710059171597632,17.99112426035503,22.0,6081.0,5.0,51.0
PRV54579,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1290.0,645.0,784.8885271170677,1200.0,90.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.66666666666667,25.688158465610677,30.50239561943874,66.8309377138946,1.5,18.5,20.0,37.0,0.0,0.0
PRV53239,No,19.0,15.0,1.2666666666666666,197000.0,10368.421052631578,8407.738012065562,34000.0,0.0,20292.0,1068.0,10.0,118.0,6.0,6.578947368421052,125.0,16.0,6.578947368421052,94.0,76.0,1.236842105263158,35580.0,378.51063829787233,710.1793767756409,3300.0,0.0,470.0,5.0,64.0,178.0,0.0,2.265957446808511,76.79455311790771,10.319462426714642,54.6694045174538,95.66872005475702,1.6842105263157894,16.57894736842105,20.0,315.0,0.0,7.0,71.25335313906243,12.906501502327066,36.082135523613964,99.00068446269678,1.4893617021276595,17.627659574468087,22.0,1657.0,1.0,16.0
PRV51299,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,1.3703703703703705,6230.0,168.3783783783784,322.1586351259053,1600.0,0.0,30.0,0.8108108108108109,24.0,96.0,0.0,2.189189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.73775829217307,19.312943427058542,30.001368925393567,100.33401779603011,1.5675675675675675,17.45945945945946,22.0,646.0,0.0,5.0
PRV56287,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,83.0,1.2891566265060241,28680.0,268.0373831775701,595.1699285685837,3300.0,0.0,310.0,2.897196261682243,3.0,207.0,0.0,1.1495327102803738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47708969020067,12.935032679433643,28.829568788501028,98.42026009582477,1.6074766355140186,17.429906542056074,22.0,1865.0,2.0,26.0
PRV54020,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.1666666666666667,2050.0,292.85714285714283,310.3070675806083,800.0,30.0,40.0,5.714285714285714,3.0,27.0,0.0,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.07118412046543,18.98769870691827,41.831622176591374,99.50171115674196,1.4285714285714286,18.714285714285715,21.0,131.0,0.0,1.0
PRV55763,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,1.25,1480.0,148.0,182.25744916951345,600.0,10.0,0.0,0.0,10.0,27.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.01683778234086,17.76764588273114,36.41889117043121,98.33538672142369,1.6,18.9,21.0,189.0,0.0,3.0
PRV57396,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50239561943874,0.0,66.50239561943874,66.50239561943874,2.0,18.0,18.0,18.0,0.0,0.0
PRV57465,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,1.1578947368421053,2730.0,124.0909090909091,161.9129422430488,600.0,0.0,50.0,2.272727272727273,4.0,44.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.48161284300915,15.697716506895532,39.167693360711844,99.75359342915812,1.5454545454545454,18.318181818181817,22.0,403.0,1.0,1.0
PRV52643,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,5090.0,462.72727272727275,955.3752237638456,3300.0,0.0,0.0,0.0,14.0,26.0,0.0,1.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.59896708356668,10.880126715865643,67.08281998631075,94.8309377138946,1.7272727272727273,18.545454545454547,22.0,204.0,0.0,4.0
PRV53491,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,1.1428571428571428,1760.0,110.0,215.99382707228773,900.0,10.0,0.0,0.0,10.0,30.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9276180698152,15.503591553180389,35.167693360711844,85.41820670773443,1.4375,16.6875,20.0,267.0,0.0,5.0
PRV56184,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,2.0,2730.0,151.66666666666666,234.62736413300132,1000.0,10.0,130.0,7.222222222222222,8.0,36.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.11559814434558,12.502195947194735,48.24914442162902,79.8302532511978,1.8888888888888888,17.22222222222222,22.0,310.0,0.0,2.0
PRV51313,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,1.1875,4970.0,261.57894736842104,357.7904904936956,1400.0,10.0,90.0,4.7368421052631575,13.0,45.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.14550235959508,19.93186917183495,29.50034223134839,100.0,1.736842105263158,17.842105263157894,21.0,339.0,0.0,0.0
PRV53845,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,1.1111111111111112,9160.0,458.0,899.4009702369449,3200.0,0.0,340.0,17.0,2.0,47.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.88446269678302,12.860293274009587,52.75290896646133,99.33470225872689,1.6,17.35,21.0,347.0,0.0,4.0
PRV52311,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,1.2173913043478262,7770.0,277.5,353.39229067866086,1200.0,0.0,0.0,0.0,26.0,70.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.31250611127408,14.80044695911796,37.16632443531827,100.08213552361396,1.8214285714285714,18.285714285714285,21.0,512.0,0.0,7.0
PRV54952,Yes,12.0,12.0,1.0,142000.0,11833.333333333334,21510.392132570938,79000.0,1000.0,11748.0,1068.0,18.0,77.0,6.0,6.0,72.0,26.0,6.0,137.0,136.0,1.0073529411764706,39650.0,289.4160583941606,538.1583060655022,3300.0,0.0,310.0,2.2627737226277373,134.0,261.0,0.0,1.7664233576642336,71.11886835500799,18.61756089012083,40.91444216290212,100.91444216290212,1.5833333333333333,16.333333333333332,19.0,196.0,0.0,3.0,75.610765549044,12.52574365416186,26.50239561943874,96.75290896646133,1.6496350364963503,17.00729927007299,22.0,2330.0,1.0,31.0
PRV55851,No,6.0,3.0,2.0,32000.0,5333.333333333333,1861.8986725025256,7000.0,3000.0,6408.0,1068.0,2.0,38.0,2.0,4.166666666666667,25.0,6.0,4.166666666666667,39.0,34.0,1.1470588235294117,11640.0,298.46153846153845,569.6237837913096,3300.0,10.0,160.0,4.102564102564102,28.0,73.0,0.0,0.10256410256410256,79.92927218799908,11.091096380876824,72.33401779603011,100.91444216290212,1.5,15.166666666666666,16.0,91.0,0.0,3.0,75.26730900858212,13.969381216889046,44.082135523613964,100.91444216290212,1.564102564102564,17.71794871794872,22.0,691.0,0.0,3.0
PRV51113,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,78.0,1.6923076923076923,46390.0,351.43939393939394,712.566731923337,3300.0,0.0,550.0,4.166666666666667,5.0,255.0,1.0,1.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.82197747495488,11.343680767871854,42.502395619438744,95.9151266255989,1.5681818181818181,17.742424242424242,22.0,2342.0,6.0,31.0
PRV53647,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.4,610.0,87.14285714285714,140.44148078046433,400.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.98719076953162,6.127153034252358,73.08145106091717,88.41889117043121,1.5714285714285714,18.142857142857142,21.0,127.0,0.0,2.0
PRV56751,No,5.0,5.0,1.0,66000.0,13200.0,12153.188881935474,34000.0,2000.0,5340.0,1068.0,4.0,29.0,3.0,4.4,22.0,9.0,4.4,79.0,50.0,1.58,20410.0,258.3544303797468,428.1517535297886,2300.0,0.0,360.0,4.556962025316456,11.0,156.0,0.0,0.7721518987341772,72.80109514031486,16.670528567746437,56.0,100.75290896646133,1.4,17.4,20.0,87.0,0.0,1.0,70.66697857371837,13.54342345403988,28.16700889801506,96.99931553730322,1.5443037974683544,18.367088607594937,22.0,1451.0,1.0,11.0
PRV55832,No,45.0,41.0,1.0975609756097562,419000.0,9311.111111111111,6434.361670050114,30000.0,0.0,48060.0,1068.0,64.0,222.0,26.0,7.4222222222222225,334.0,35.0,7.4222222222222225,239.0,219.0,1.091324200913242,62100.0,259.8326359832636,525.2578130698502,3300.0,0.0,750.0,3.1380753138075312,178.0,410.0,0.0,1.598326359832636,74.97634801125561,12.916283990663937,34.168377823408626,100.82956878850102,1.6,16.755555555555556,21.0,754.0,0.0,7.0,74.32704715919343,12.04899471530159,29.08145106091718,100.08213552361396,1.497907949790795,17.585774058577407,22.0,4203.0,1.0,31.0
PRV51937,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,87.0,1.0344827586206897,18270.0,203.0,421.9522578031412,2600.0,0.0,160.0,1.7777777777777777,87.0,161.0,0.0,1.5222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.16833219256218,13.26783555850022,26.168377823408623,100.82956878850102,1.5888888888888888,17.711111111111112,22.0,1594.0,1.0,17.0
PRV55743,No,5.0,5.0,1.0,46000.0,9200.0,6457.553716385176,18000.0,3000.0,5340.0,1068.0,5.0,40.0,4.0,4.6,23.0,6.0,4.6,64.0,56.0,1.1428571428571428,18530.0,289.53125,493.9842221228824,2600.0,0.0,40.0,0.625,8.0,123.0,0.0,0.921875,79.7514031485284,12.21965505949648,66.08350444900753,98.58726899383984,1.0,18.0,21.0,90.0,0.0,0.0,72.08906570841889,14.60252728201518,28.334017796030118,94.6694045174538,1.578125,17.765625,22.0,1137.0,0.0,14.0
PRV56635,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,2270.0,227.0,421.8227642558477,1400.0,10.0,0.0,0.0,13.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.32580424366873,11.274995960753115,58.168377823408626,95.00068446269678,1.5,16.5,20.0,165.0,1.0,1.0
PRV51007,No,3.0,3.0,1.0,19000.0,6333.333333333333,3511.884584284246,10000.0,3000.0,3204.0,1068.0,3.0,22.0,1.0,5.333333333333333,16.0,7.0,5.333333333333333,69.0,56.0,1.2321428571428572,14710.0,213.18840579710144,447.2316571506486,3300.0,0.0,60.0,0.8695652173913043,19.0,153.0,0.0,0.7681159420289855,78.75062742413873,4.925588615667868,73.66735112936345,83.50171115674196,1.6666666666666667,16.333333333333332,17.0,49.0,0.0,1.0,68.82202977908719,14.79023870056338,26.250513347022586,99.08281998631075,1.5217391304347827,17.89855072463768,22.0,1235.0,1.0,10.0
PRV53063,No,2.0,2.0,1.0,7000.0,3500.0,707.1067811865476,4000.0,3000.0,2136.0,1068.0,2.0,11.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,450.0,225.0,247.48737341529164,400.0,50.0,70.0,35.0,4.0,10.0,0.0,0.0,70.74880219028063,1.529402757391841,69.66735112936345,71.8302532511978,2.0,19.0,21.0,38.0,0.0,0.0,81.58247775496235,12.378482570586689,72.82956878850102,90.33538672142369,1.0,16.5,18.0,33.0,0.0,1.0
PRV56732,Yes,13.0,11.0,1.1818181818181819,171100.0,13161.538461538461,14074.417599646202,57000.0,100.0,13884.0,1068.0,20.0,85.0,6.0,6.230769230769231,81.0,19.0,6.230769230769231,15.0,15.0,1.0,1820.0,121.33333333333333,151.65122893697645,500.0,10.0,70.0,4.666666666666667,19.0,33.0,0.0,0.6666666666666666,77.02690464908125,7.8521031126104,69.91649555099247,94.42026009582477,1.3846153846153846,14.615384615384615,17.0,190.0,0.0,2.0,72.77827971708875,12.13685713573244,47.082819986310746,99.75359342915812,1.8,18.466666666666665,22.0,277.0,0.0,2.0
PRV51253,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,76.0,1.118421052631579,21740.0,255.76470588235293,541.4582964871199,3300.0,0.0,300.0,3.5294117647058822,70.0,181.0,0.0,1.0235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11637476345774,14.622165905382172,32.91444216290212,100.58590006844626,1.6823529411764706,17.235294117647058,22.0,1465.0,0.0,23.0
PRV51810,No,3.0,3.0,1.0,29000.0,9666.666666666666,4041.4518843273804,14000.0,6000.0,3204.0,1068.0,6.0,24.0,2.0,4.666666666666667,14.0,7.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.16883413187314,15.501002339239244,68.58590006844626,99.58658453114305,1.0,17.333333333333332,20.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV57725,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.1666666666666667,1740.0,248.57142857142858,314.29437217511924,800.0,40.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8359245135426,6.134146563838195,72.41889117043121,89.75222450376455,1.5714285714285714,18.142857142857142,20.0,127.0,0.0,1.0
PRV57636,No,5.0,5.0,1.0,28000.0,5600.0,3209.3613071762425,9000.0,2000.0,5340.0,1068.0,4.0,34.0,1.0,4.2,21.0,7.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.84996577686516,13.081140971860297,56.91444216290212,88.24914442162903,1.6,17.6,20.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV56368,No,1.0,1.0,1.0,4000.0,4000.0,0.0,4000.0,4000.0,1068.0,1068.0,1.0,7.0,0.0,4.0,4.0,4.0,4.0,33.0,12.0,2.75,5050.0,153.03030303030303,215.21043260732114,900.0,0.0,40.0,1.2121212121212122,15.0,73.0,0.0,1.303030303030303,90.58726899383984,0.0,90.58726899383984,90.58726899383984,2.0,18.0,18.0,18.0,0.0,0.0,72.30323771596872,9.48740911633937,45.667351129363446,90.58726899383984,1.2727272727272727,18.515151515151516,21.0,611.0,0.0,14.0
PRV52537,No,1.0,1.0,1.0,57000.0,57000.0,0.0,57000.0,57000.0,1068.0,1068.0,2.0,9.0,1.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08213552361396,0.0,72.08213552361396,72.08213552361396,1.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51325,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,3.0,15140.0,1009.3333333333334,1355.9628453963026,3300.0,0.0,0.0,0.0,3.0,35.0,0.0,4.466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.90043349304129,15.240791539961778,55.75359342915811,90.16837782340862,1.8666666666666667,17.2,20.0,258.0,0.0,7.0
PRV54058,No,35.0,34.0,1.0294117647058822,284000.0,8114.285714285715,6759.618108650067,28000.0,0.0,37380.0,1068.0,4.0,176.0,16.0,6.571428571428571,230.0,35.0,6.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.12680160359832,16.101046479911627,26.001368925393567,87.66872005475702,1.5142857142857142,15.885714285714286,20.0,556.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51408,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,1390.0,92.66666666666667,144.09652849326216,600.0,10.0,0.0,0.0,14.0,28.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.50650239561944,12.88160383106935,46.001368925393564,97.16632443531827,1.7333333333333334,18.533333333333335,22.0,278.0,0.0,1.0
PRV51140,No,47.0,45.0,1.0444444444444445,307400.0,6540.425531914893,4119.500791541113,16000.0,0.0,49128.0,1068.0,4.0,220.0,19.0,6.0212765957446805,283.0,29.0,6.0212765957446805,440.0,363.0,1.2121212121212122,145730.0,331.20454545454544,777.2908116669353,8400.0,0.0,1290.0,2.9318181818181817,8.0,634.0,0.0,1.6863636363636363,74.87847146373076,11.702009565879884,45.58521560574949,98.00136892539356,1.6170212765957446,16.51063829787234,22.0,776.0,0.0,8.0,73.1483479559455,12.178511547283724,31.753593429158112,100.82956878850102,1.5363636363636364,17.670454545454547,22.0,7775.0,0.0,83.0
PRV52786,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,120.0,60.0,56.568542494923804,100.0,20.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91718001368926,2.0037112074690633,69.5003422313484,72.33401779603011,2.0,18.5,21.0,37.0,0.0,0.0
PRV51738,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,1.1428571428571428,850.0,53.125,28.217902119044926,100.0,10.0,0.0,0.0,5.0,42.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0482546201232,8.254811989980382,57.16632443531827,90.25051334702259,1.625,19.0,21.0,304.0,0.0,1.0
PRV51135,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.5,300.0,60.0,25.495097567963924,90.0,30.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.98521560574949,2.942243038977139,66.6694045174538,73.24845995893224,1.0,17.8,18.0,89.0,0.0,0.0
PRV53558,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,2.2,7320.0,332.72727272727275,717.0321226661083,3300.0,0.0,0.0,0.0,5.0,69.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14908842013564,12.93395050369875,55.66872005475702,98.7542778918549,1.5454545454545454,17.818181818181817,21.0,392.0,0.0,5.0
PRV53995,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,440.0,146.66666666666666,136.13718571108092,300.0,40.0,0.0,0.0,5.0,11.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94455852156058,5.045882769273402,71.75359342915812,81.83162217659138,1.3333333333333333,20.0,22.0,60.0,0.0,0.0
PRV53593,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,1.5454545454545454,5090.0,299.4117647058824,662.0844978950505,2800.0,10.0,70.0,4.117647058823529,9.0,44.0,0.0,1.2941176470588236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.97169545436245,10.026896712060019,56.167008898015055,89.5003422313484,1.588235294117647,18.294117647058822,22.0,311.0,0.0,1.0
PRV52502,Yes,26.0,16.0,1.625,232070.0,8925.76923076923,11444.827014184852,57000.0,70.0,26700.0,1068.0,4.0,155.0,15.0,6.615384615384615,172.0,35.0,6.615384615384615,93.0,76.0,1.2236842105263157,28830.0,310.0,635.572319970783,3300.0,0.0,20.0,0.21505376344086022,69.0,173.0,0.0,1.5806451612903225,81.20328542094457,7.766910038862389,63.3347022587269,96.75290896646133,1.5769230769230769,16.115384615384617,19.0,419.0,0.0,4.0,73.26273799798341,11.58619370834458,26.6694045174538,100.66803559206024,1.5161290322580645,17.677419354838708,22.0,1644.0,4.0,20.0
PRV54448,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,6720.0,292.17391304347825,660.7018067709183,2800.0,0.0,60.0,2.608695652173913,12.0,42.0,0.0,1.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.63416956819331,12.064575100462111,41.08145106091718,84.33401779603011,1.565217391304348,18.17391304347826,22.0,418.0,0.0,6.0
PRV55383,No,8.0,8.0,1.0,70000.0,8750.0,3327.3756282434615,14000.0,5000.0,8544.0,1068.0,5.0,56.0,6.0,4.125,33.0,13.0,4.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8028747433265,16.19046713642808,37.08145106091718,88.50102669404518,1.75,16.5,20.0,132.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV55764,No,1.0,1.0,1.0,4000.0,4000.0,0.0,4000.0,4000.0,0.0,0.0,3.0,8.0,3.0,6.0,6.0,6.0,6.0,28.0,27.0,1.037037037037037,5830.0,208.21428571428572,338.0779394188463,1700.0,10.0,10.0,0.35714285714285715,19.0,69.0,0.0,1.4285714285714286,84.08213552361396,0.0,84.08213552361396,84.08213552361396,2.0,14.0,14.0,14.0,0.0,0.0,77.02464065708419,10.724950588521004,54.83093771389459,97.08145106091717,1.5,17.5,22.0,490.0,0.0,6.0
PRV54203,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,45.0,1.1333333333333333,12930.0,253.52941176470588,498.90609749495655,2300.0,0.0,160.0,3.1372549019607843,5.0,106.0,0.0,1.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.98975990122264,12.390058810837685,47.167693360711844,99.24982888432581,1.4901960784313726,17.862745098039216,22.0,911.0,0.0,7.0
